cd_cvm,empresa,data_fim,lucro,freq
027014,SOLAR BEBIDAS S.A.,2023-12-31,995921000.0,A
027022,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,2023-12-31,385622000.0,A
027049,ORIZON MEIO AMBIENTE S.A.,2023-12-31,-9935000.0,A
027057,VITRU EDUCAÇÃO S.A.,2023-12-31,122671000.0,A
027073,SOLVI ESSENCIS AMBIENTAL S.A.,2023-12-31,52238000.0,A
027090,TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,2023-12-31,2420977000.0,A
027103,CHINA THREE GORGES BRASIL ENERGIA S.A.,2023-12-31,2657292000.0,A
027111,XP INVESTIMENTOS S.A.,2023-12-31,768613000.0,A
027138,SAFIRA HOLDING S.A.,2023-12-31,23063000.0,A
027154,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2023-12-31,72485000.0,A
027162,UNIDAS LOCADORA S.A.,2023-12-31,-20674000.0,A
027189,VOTORANTIM CIMENTOS S.A.,2023-12-31,2617880000.0,A
027219,GRANJA FARIA S.A.,2023-12-31,204563000.0,A
027227,ORIGEM ENERGIA S.A.,2023-12-31,326263000.0,A
027243,CLI SUL S.A.,2023-12-31,63639000.0,A
027251,INSPIRALI EDUCAÇÃO S.A.,2023-12-31,220435000.0,A
027260,CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.,2023-12-31,-15656000.0,A
027278,DESCARBONIZE SOLUÇÕES S.A.,2023-12-31,-274195000.0,A
027324,VOKE S.A.,2023-12-31,11387000.0,A
027332,HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.,2023-12-31,-30761000.0,A
027340,CONSTRUTORA METROCASA S.A.,2023-12-31,163818000.0,A
027367,LIGGA TELECOMUNICAÇÕES S.A.,2023-12-31,-58751000.0,A
027375,BRASIL BIOFUELS S.A.,2023-12-31,-347167000.0,A
027383,LETS RENT A CAR S/A,2023-12-31,63754000.0,A
027391,BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.,2023-12-31,8634000.0,A
027413,AUTOMOB S.A.,2023-12-31,46022000.0,A
027430,ALUBAR METAIS E CABOS S.A.,2023-12-31,125573000.0,A
027472,AXIA ENERGIA NORTE S.A.,2023-12-31,644547000.0,A
027480,AXIA ENERGIA SUL S.A.,2023-12-31,-647360000.0,A
027499,BRASIL TECNOLOGIA E PARTICIPAÇÕES S.A.,2023-12-31,39844000.0,A
027502,GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.,2023-12-31,63117000.0,A
027510,VITAL ENGENHARIA AMBIENTAL S.A.,2023-12-31,383900000.0,A
027600,PORTO SERVIÇO S.A,2023-12-31,14509000.0,A
027618,PORTO SAÚDE PARTICIPAÇÕES S.A.,2023-12-31,88782000.0,A
027642,EQUIPAV SANEAMENTO S.A.,2023-12-31,1415951000.0,A
027693,BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.,2023-12-31,172188000.0,A
027707,AUTOMOB PARTICIPAÇÕES S.A.,2023-12-31,-177597000.0,A
027715,EPR INFRAESTRUTURA PR S.A.,2023-12-31,-3063000.0,A
027731,CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.,2023-12-31,765426000.0,A
027740,PRIO FORTE S.A.,2023-12-31,537439000.0,A
027766,UNIÃO PET PARTICIPAÇÕES S.A.,2023-12-31,58740000.0,A
027847,TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.,2023-12-31,-2966000.0,A
080020,"GP INVESTMENTS, LTD.",2023-12-31,-70614000.0,A
080187,AURA MINERALS INC.,2023-12-31,161880000.0,A
080217,"INTER & CO, INC.",2023-12-31,352260000.0,A
080225,ALMACENES ÉXITO S.A.,2023-12-31,356518000.0,A
080233,JBS N.V.,2023-12-31,-337.0,A
000094,PANATLANTICA S.A.,2024-12-31,84659000.0,A
000701,BIOMA EDUCAÇÃO S.A.,2024-12-31,-74340000.0,A
000906,BCO BRADESCO S.A.,2024-12-31,17542153000.0,A
001023,BCO BRASIL S.A.,2024-12-31,29171564000.0,A
001155,BANESTES S.A. - BCO EST ESPIRITO SANTO,2024-12-31,428634000.0,A
001210,BANCO DO ESTADO DO RIO GRANDE DO SUL SA,2024-12-31,727798000.0,A
001325,BCO MERCANTIL DO BRASIL S.A.,2024-12-31,510618000.0,A
001350,BANCO NACIONAL S.A.,2024-12-31,398106000.0,A
001520,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,2024-12-31,-30921000.0,A
001562,BAUMER S.A.,2024-12-31,29261000.0,A
002100,CAMBUCI S.A.,2024-12-31,76418000.0,A
002429,IRANI PAPEL E EMBALAGEM S.A.,2024-12-31,304519000.0,A
002437,AXIA ENERGIA S.A.,2024-12-31,10380753000.0,A
002453,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2024-12-31,7119287000.0,A
002461,CENTRAIS ELET DE SANTA CATARINA S.A.,2024-12-31,715802000.0,A
002577,CESP - CIA ENERGETICA DE SAO PAULO,2024-12-31,1077900000.0,A
003069,CIA FERRO LIGAS DA BAHIA - FERBASA,2024-12-31,327754000.0,A
003077,CIA FIACAO TECIDOS CEDRO CACHOEIRA,2024-12-31,110590000.0,A
003158,CIA TECIDOS NORTE DE MINAS COTEMINAS,2024-12-31,-780032000.0,A
003190,REDE ENERGIA PARTICIPAÇÕES S.A.,2024-12-31,2008005000.0,A
003204,CPFL TRANSMISSÃO S.A.,2024-12-31,517859000.0,A
003298,CIA HABITASUL DE PARTICIPACOES,2024-12-31,14959000.0,A
003328,AXIA ENERGIA NORDESTE S.A.,2024-12-31,2914646000.0,A
003395,COMPANHIA INDUSTRIAL CATAGUASES,2024-12-31,23257000.0,A
003549,CIA INDUSTRIAL SCHLOSSER S.A.,2024-12-31,-189000.0,A
003654,CIA MELHORAMENTOS DE SAO PAULO,2024-12-31,3312000.0,A
003980,GERDAU S.A.,2024-12-31,4599062000.0,A
004030,CIA SIDERURGICA NACIONAL,2024-12-31,-1538141000.0,A
004081,CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL,2024-12-31,-161364000.0,A
004146,KARSTEN S.A.,2024-12-31,118409000.0,A
004170,VALE S.A.,2024-12-31,30431000000.0,A
004448,COBRASMA S.A.,2024-12-31,-4104797000.0,A
004537,GRAZZIOTIN S.A.,2024-12-31,104649000.0,A
004669,GUARARAPES CONFECCOES S.A.,2024-12-31,235138000.0,A
004693,CONSERVAS ODERICH S.A.,2024-12-31,36713000.0,A
004723,CONSTRUTORA ADOLPHO LINDENBERG S.A.,2024-12-31,7950000.0,A
004820,BRASKEM S.A.,2024-12-31,-12052000000.0,A
005258,RAIA DROGASIL S.A.,2024-12-31,1211373000.0,A
005312,MUNDIAL S.A. - PRODUTOS DE CONSUMO,2024-12-31,3818000.0,A
005380,ELECTRO ACO ALTONA S.A.,2024-12-31,66541000.0,A
005410,WEG S.A.,2024-12-31,6318763000.0,A
005762,ETERNIT S.A.,2024-12-31,38820000.0,A
005770,EUCATEX S.A. INDUSTRIA E COMERCIO,2024-12-31,197999000.0,A
005983,FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL,2024-12-31,-9872000.0,A
006173,TAURUS ARMAS S.A.,2024-12-31,76592000.0,A
006211,FRASLE MOBILITY S.A.,2024-12-31,374703000.0,A
006343,TUPY S.A.,2024-12-31,82440000.0,A
006505,GRUPO CASAS BAHIA S.A.,2024-12-31,-1045000000.0,A
006700,HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,81134000.0,A
007510,ROMI S.A.,2024-12-31,114964000.0,A
007544,TEXTIL RENAUXVIEW S.A.,2024-12-31,-39446000.0,A
007595,INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,2024-12-31,-236773000.0,A
007617,ITAÚSA S.A.,2024-12-31,14887000000.0,A
007811,JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,-224400000.0,A
007870,KEPLER WEBER S.A.,2024-12-31,199183000.0,A
008133,LOJAS RENNER S.A.,2024-12-31,1196668000.0,A
008192,TREVISA INVESTIMENTOS S.A.,2024-12-31,37134000.0,A
008397,MANGELS INDUSTRIAL S.A.,2024-12-31,-41575000.0,A
008427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2024-12-31,-24261000.0,A
008451,MARCOPOLO S.A.,2024-12-31,1222377000.0,A
008575,MAHLE METAL LEVE S.A.,2024-12-31,541204000.0,A
008656,METALURGICA GERDAU S.A.,2024-12-31,4610512000.0,A
008672,IGUATEMI S.A.,2024-12-31,399876000.0,A
008745,METANOR SA METANOL DO NE,2024-12-31,30622000.0,A
008753,METISA METALURGICA TIMBOENSE S.A.,2024-12-31,30520056.0,A
008893,MONTEIRO ARANHA S.A.,2024-12-31,72642000.0,A
009067,SUZANO HOLDING S.A.,2024-12-31,-7092255000.0,A
009342,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2024-12-31,105509000.0,A
009393,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,-2138610000.0,A
009512,PETROLEO BRASILEIRO S.A. PETROBRAS,2024-12-31,37009000000.0,A
009539,PETTENATI S.A. INDUSTRIA TEXTIL,2024-06-30,33971636.0,A
009989,REFINARIA DE PETROLEOS MANGUINHOS S.A.,2024-12-31,-1041119000.0,A
010456,ALPARGATAS S.A.,2024-12-31,107397000.0,A
010880,SONDOTECNICA ENGENHARIA SOLOS S.A.,2024-12-31,14903000.0,A
011070,WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,2024-12-31,129380000.0,A
011223,TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,146796000.0,A
011231,TEKNO S.A. - INDUSTRIA E COMERCIO,2024-12-31,50411000.0,A
011312,OI S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,9610110000.0,A
011592,UNIPAR CARBOCLORO S.A.,2024-12-31,557118000.0,A
011762,VULCABRAS S.A.,2024-12-31,569867000.0,A
011932,IOCHPE MAXION S.A.,2024-12-31,380084000.0,A
011975,AZEVEDO E TRAVASSOS S.A.,2024-12-31,-266491000.0,A
011991,WETZEL S.A.,2024-12-31,32880000.0,A
012190,BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,-1552216000.0,A
012572,RECRUSUL S.A.,2024-12-31,-19719000.0,A
012653,KLABIN S.A.,2024-12-31,2046945000.0,A
012696,SANSUY S.A. INDUSTRIA DE PLASTICOS,2024-12-31,-21253000.0,A
012823,ALIPERTI S.A.,2024-12-31,51219000.0,A
013030,CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,95232000.0,A
013285,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,2024-12-31,28902000.0,A
013366,HAGA S.A. INDUSTRIA E COMERCIO,2024-12-31,2563841.0,A
013439,METALURGICA RIOSULENSE S.A.,2024-12-31,58732000.0,A
013471,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2024-12-31,-109995000.0,A
013765,MINUPAR PARTICIPACOES S.A.,2024-12-31,12050000.0,A
013773,PBG S/A,2024-12-31,-102017000.0,A
013781,SAO CARLOS EMPREEND E PARTICIPACOES S.A.,2024-12-31,-32922000.0,A
013986,SUZANO S.A.,2024-12-31,-7044706000.0,A
014109,RANDONCORP S.A.,2024-12-31,691696000.0,A
014206,BRB BANCO DE BRASILIA S.A.,2024-12-31,311019000.0,A
014311,CIA PARANAENSE DE ENERGIA - COPEL,2024-12-31,2799370000.0,A
014320,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,2024-12-31,3362000.0,A
014346,WHIRLPOOL S.A.,2024-12-31,910783000.0,A
014443,CIA SANEAMENTO BASICO EST SAO PAULO,2024-12-31,9579563000.0,A
014451,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,2024-12-31,225527000.0,A
014460,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,2024-12-31,1921052000.0,A
014664,SCHULZ S.A.,2024-12-31,255191000.0,A
014826,CIA BRASILEIRA DE DISTRIBUICAO,2024-12-31,-2403000000.0,A
015253,ENERGISA S.A.,2024-12-31,4636282000.0,A
015458,EMBPAR PARTICIPAÇÕES S/A,2024-12-31,-6790000.0,A
015539,NEOENERGIA S.A.,2024-12-31,3682000000.0,A
016101,GAFISA S.A.,2024-12-31,-40723000.0,A
016292,BRF S.A.,2024-12-31,3691904000.0,A
016306,ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,85990000.0,A
016438,SUL 116 PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,2024-12-31,-479000.0,A
016632,DEXXOS PARTICIPAÇÕES S.A.,2024-12-31,153199000.0,A
016659,PORTO SEGURO S.A.,2024-12-31,2690782000.0,A
016675,CEL PARTICIPAÇÕES S.A. - CELPAR,2024-12-31,152557.0,A
016705,YBYRÁ CAPITAL S.A.,2024-12-31,-49973.0,A
016993,EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.,2024-12-31,54724000.0,A
017329,ENGIE BRASIL ENERGIA S.A.,2024-12-31,4302841000.0,A
017450,RUMO S.A.,2024-12-31,-949242000.0,A
017671,TELEFÔNICA BRASIL S.A,2024-12-31,5557332000.0,A
017868,INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA,2024-12-31,-1531000.0,A
017892,SANTOS BRASIL PARTICIPACOES S.A.,2024-12-31,741966000.0,A
017949,MRS LOGISTICA S.A.,2024-12-31,1415510000.0,A
017973,COGNA EDUCAÇÃO S.A.,2024-12-31,991631000.0,A
018368,RIO PARANAPANEMA ENERGIA S.A.,2024-12-31,0.0,A
018376,ISA ENERGIA BRASIL,2024-12-31,3552731000.0,A
018414,PADTEC HOLDING S.A.,2024-12-31,-27838.0,A
018465,ULTRAPAR PARTICIPACOES S.A.,2024-12-31,2525900000.0,A
018660,CPFL ENERGIA S.A.,2024-12-31,5761554000.0,A
018708,CIA PARTICIPACOES ALIANCA DA BAHIA,2024-12-31,41040000.0,A
018775,INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,2024-12-31,-872550000.0,A
018821,MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2024-12-31,1311615000.0,A
018953,CPFL GERACAO DE ENERGIA S.A.,2024-12-31,2161461000.0,A
019100,CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,-140758000.0,A
019232,PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,2024-12-31,211000.0,A
019305,BIOMM S.A.,2024-12-31,-77238000.0,A
019330,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,2024-12-31,18312000.0,A
019348,ITAU UNIBANCO HOLDING S.A.,2024-12-31,42128000000.0,A
019445,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,2024-12-31,1316920000.0,A
019453,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,2024-12-31,913451000.0,A
019550,NATURA COSMÉTICOS S.A.,2024-12-31,760639000.0,A
019569,GOL LINHAS AEREAS INTELIGENTES S.A.,2024-12-31,-6067103000.0,A
019615,GRENDENE S.A.,2024-12-31,735236000.0,A
019623,DIAGNOSTICOS DA AMERICA S.A.,2024-12-31,-1195929000.0,A
019739,LOCALIZA RENT A CAR S.A.,2024-12-31,1813310000.0,A
019763,EDP - ENERGIAS DO BRASIL S.A.,2024-12-31,2469594000.0,A
019771,ARTERIS S.A.,2024-12-31,-841393000.0,A
019836,COSAN S.A.,2024-12-31,-8161766000.0,A
019879,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,1643779000.0,A
019909,BR MALLS PARTICIPACOES S.A.,2024-12-31,677661000.0,A
019992,TOTVS S.A.,2024-12-31,735443000.0,A
020010,EQUATORIAL S.A.,2024-12-31,3767805000.0,A
020028,VALID SOLUÇÕES S.A.,2024-12-31,379649000.0,A
020036,BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,2024-06-30,226867000.0,A
020044,CSU DIGITAL S.A.,2024-12-31,91177000.0,A
020060,LUPATECH S.A,2024-12-31,-31772000.0,A
020087,EMBRAER S.A.,2024-12-31,1923831000.0,A
020125,BRADSAÚDE S.A.,2024-12-31,539133000.0,A
020257,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,2024-12-31,1693915000.0,A
020320,CEMIG GERACAO E TRANSMISSAO S.A.,2024-12-31,3692313000.0,A
020338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2024-12-31,645948000.0,A
020346,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2024-12-31,122813000.0,A
020362,POSITIVO TECNOLOGIA S.A.,2024-12-31,85038000.0,A
020370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2024-12-31,34526000.0,A
020435,TECNISA S.A.,2024-12-31,-151053000.0,A
020451,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,2024-12-31,-136661000.0,A
020478,PDG REALTY S.A. EMPREEND E PARTICIPACOES,2024-12-31,-429848000.0,A
020494,IGUATEMI EMPRESA DE SHOPPING CENTERS S.A,2024-12-31,370706000.0,A
020516,SAO MARTINHO S.A.,2024-03-31,1476279000.0,A
020524,EVEN CONSTRUTORA E INCORPORADORA S.A.,2024-12-31,131518000.0,A
020532,BCO SANTANDER (BRASIL) S.A.,2024-12-31,13413763000.0,A
020540,CPFL ENERGIAS RENOVÁVEIS S.A.,2024-12-31,1204299000.0,A
020567,BCO PINE S.A,2024-12-31,101734000.0,A
020575,JBS S.A.,2024-12-31,10703994000.0,A
020605,JHSF PARTICIPACOES S.A.,2024-12-31,861545000.0,A
020613,METALFRIO SOLUTIONS S.A.,2024-12-31,-22573000.0,A
020630,FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,2024-12-31,-639000.0,A
020702,VIVER INCORPORADORA E CONSTRUTORA S.A.,2024-12-31,-40454000.0,A
020710,LOG-IN LOGISTICA INTERMODAL S.A.,2024-12-31,53703000.0,A
020745,SLC AGRICOLA S.A.,2024-12-31,481723000.0,A
020770,EZ TEC EMPREEND. E PARTICIPACOES S.A.,2024-12-31,428718000.0,A
020788,MARFRIG GLOBAL FOODS S.A.,2024-12-31,3880870000.0,A
020796,BCO DAYCOVAL S.A.,2024-12-31,1700413000.0,A
020800,TEGMA GESTAO LOGISTICA S.A.,2024-12-31,270612000.0,A
020818,VIRGO COMPANHIA DE SECURITIZAÇÃO,2024-12-31,20402000.0,A
020877,HELBOR EMPREENDIMENTOS S.A.,2024-12-31,163020000.0,A
020915,MRV ENGENHARIA E PARTICIPACOES S.A.,2024-12-31,-482097000.0,A
020931,MINERVA S.A.,2024-12-31,-1563806000.0,A
020966,SPRINGS GLOBAL PARTICIPACOES S.A.,2024-12-31,-613382000.0,A
020982,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2024-12-31,1340986000.0,A
020990,AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,8281000000.0,A
021008,GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.,2024-12-31,-815268000.0,A
021016,YDUQS PARTICIPACOES S.A.,2024-12-31,341208000.0,A
021032,ALGAR TELECOM S/A,2024-12-31,-331150000.0,A
021040,SYN PROP & TECH S.A.,2024-12-31,659946000.0,A
021067,MOURA DUBEUX ENGENHARIA S/A,2024-12-31,251054000.0,A
021091,DEXCO S.A.,2024-12-31,174375000.0,A
021130,TRISUL S.A.,2024-12-31,174844000.0,A
021148,CONSTRUTORA TENDA S.A.,2024-12-31,100711000.0,A
021156,J. MACEDO S.A.,2024-12-31,352248000.0,A
021180,NEXPE PARTICIPAÇÕES S.A,2024-12-31,-48496000.0,A
021199,BCO PAN S.A.,2024-12-31,528229000.0,A
021202,VIX LOGÍSTICA S.A.,2024-12-31,119348000.0,A
021237,ENEVA S.A,2024-12-31,549472000.0,A
021334,NUTRIPLANT INDUSTRIA E COMERCIO S.A.,2024-12-31,10276000.0,A
021342,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2024-12-31,-1591264000.0,A
021350,DIRECIONAL ENGENHARIA S.A.,2024-12-31,727668000.0,A
021393,CIA CELG DE PARTICIPACOES - CELGPAR,2024-12-31,37486000.0,A
021431,HYPERA S.A.,2024-12-31,1330875000.0,A
021440,VESTE S.A. ESTILO,2024-12-31,665000.0,A
021466,BANCO RCI BRASIL S.A.,2024-12-31,330479000.0,A
021490,ALUPAR INVESTIMENTO S/A,2024-12-31,1859906000.0,A
021520,MULTINER S/A,2024-12-31,-44057000.0,A
021610,"B3 S.A. - BRASIL, BOLSA, BALCÃO",2024-12-31,4576691000.0,A
021636,RENOVA ENERGIA S.A.,2024-12-31,-117069000.0,A
021733,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,2024-12-31,1769987000.0,A
021881,FLEURY S.A.,2024-12-31,603654000.0,A
021903,ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.,2024-12-31,1014685000.0,A
022012,"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2024-12-31,285188000.0,A
022020,JSL S.A.,2024-12-31,207312000.0,A
022055,MARISA LOJAS S.A.,2024-12-31,-315784000.0,A
022187,PRIO S.A.,2024-12-31,10301606000.0,A
022349,AZZAS 2154 S.A.,2024-12-31,338549000.0,A
022357,ALLOS S.A.,2024-12-31,811978000.0,A
022454,T4F ENTRETENIMENTO S.A.,2024-12-31,-68241000.0,A
022470,MAGAZINE LUIZA S.A.,2024-12-31,448717000.0,A
022497,QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,2024-12-31,15063000.0,A
022519,TECHNOS S.A.,2024-12-31,64833000.0,A
022560,INBRANDS S.A.,2024-12-31,-46840000.0,A
022586,MLOG S.A.,2024-12-31,-41070000.0,A
022608,EMPREENDIMENTOS PAGUE MENOS S.A.,2024-12-31,103148000.0,A
022616,BCO BTG PACTUAL S.A.,2024-12-31,11080445000.0,A
022675,HIDROVIAS DO BRASIL S.A.,2024-12-31,-621699000.0,A
022691,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS,2024-12-31,834795000.0,A
022780,UNICASA INDÚSTRIA DE MÓVEIS S.A.,2024-12-31,12449000.0,A
022810,ELDORADO BRASIL CELULOSE S.A.,2024-12-31,1095508000.0,A
023000,LIGHT ENERGIA S.A.,2024-12-31,133411000.0,A
023159,BB SEGURIDADE PARTICIPAÇÕES S.A.,2024-12-31,8703353000.0,A
023175,IGUA SANEAMENTO S.A.,2024-12-31,-317312000.0,A
023221,SER EDUCACIONAL S.A.,2024-12-31,-1162000.0,A
023230,RAIZEN ENERGIA S.A.,2024-03-31,-1313314000.0,A
023248,ANIMA HOLDING S.A.,2024-12-31,204444000.0,A
023264,AMBEV S.A.,2024-12-31,14846952000.0,A
023272,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2024-12-31,344378000.0,A
023280,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,2024-12-31,100562000.0,A
023302,QUALITY SOFTWARE S.A.,2024-12-31,25746166.0,A
023310,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,2024-12-31,-103341000.0,A
023396,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,2024-12-31,2396851000.0,A
023426,SERENA GERAÇÃO S.A.,2024-12-31,684430000.0,A
023507,OUROFINO S.A.,2024-12-31,134329000.0,A
023531,CLARO TELECOM PARTICIPAÇÕES S.A.,2024-12-31,-1306614000.0,A
023574,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,2024-12-31,-76278000.0,A
023590,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,2024-12-31,296766000.0,A
023604,YOU INC INCORPORADORA E PARTICIPAÇÕES S.A,2024-12-31,-4301000.0,A
023620,CBO HOLDING S.A.,2024-12-31,44795000.0,A
023795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2024-12-31,3765184000.0,A
023817,BRQ SOLUCOES EM INFORMATICA S.A.,2024-12-31,62996000.0,A
023825,MOVIDA PARTICIPACOES SA,2024-12-31,231493000.0,A
023957,SUGOI S.A.,2024-12-31,-85595000.0,A
023981,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,2024-03-31,152307000.0,A
024058,ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,2024-12-31,-111202000.0,A
024112,AZUL S.A.,2024-12-31,-9151371000.0,A
024120,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,2024-12-31,522963000.0,A
024171,ATACADÃO S.A.,2024-12-31,1940000000.0,A
024180,IRB - BRASIL RESSEGUROS S.A.,2024-12-31,805740000.0,A
024228,CAMIL ALIMENTOS S.A.,2024-02-28,360461000.0,A
024236,PRINER SERVIÇOS INDUSTRIAIS S.A.,2024-12-31,27817000.0,A
024260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2024-12-31,440576000.0,A
024279,INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.,2024-12-31,58480000.0,A
024295,VIBRA ENERGIA S/A,2024-12-31,6367000000.0,A
024317,ZAMP SA,2024-12-31,-191319000.0,A
024392,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,2024-12-31,-649376000.0,A
024546,PRÁTICA PRODUTOS S.A.,2024-12-31,32623000.0,A
024589,ENERGISA TRANSMISSÃO DE ENERGIA S/A,2024-12-31,338834000.0,A
024597,CELEO REDES TRANSMISSÃO DE ENERGIA S.A.,2024-12-31,40405000.0,A
024600,BANCO BMG S/A,2024-12-31,279349000.0,A
024627,BLAU FARMACÊUTICA S.A.,2024-12-31,213525000.0,A
024660,BBM LOGÍSTICA S.A.,2024-12-31,-342274000.0,A
024694,GRUPO SBF S.A.,2024-12-31,535834000.0,A
024716,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",2024-12-31,380974000.0,A
024740,COPEL GERAÇÃO E TRANSMISSÃO S.A.,2024-12-31,1306964000.0,A
024783,NATURA &CO HOLDING S.A.,2024-12-31,-8929680000.0,A
024805,VIVARA PARTICIPAÇÕES S.A.,2024-12-31,653393946.0,A
024813,LOCALIZA FLEET S.A.,2024-12-31,831241000.0,A
024821,REDE D'OR SÃO LUIZ S.A.,2024-12-31,3934120000.0,A
024830,BRK AMBIENTAL PARTICIPAÇÕES S.A.,2024-12-31,7443000.0,A
024848,C&A MODAS S.A.,2024-12-31,452478000.0,A
024872,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,2024-12-31,-27963000.0,A
024880,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,2024-12-31,200184000.0,A
024902,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2024-12-31,69624000.0,A
024910,LWSA S/A,2024-12-31,42194000.0,A
024929,TIM S.A.,2024-12-31,0.0,A
024953,"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",2024-12-31,-8719000.0,A
024961,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,2024-12-31,-172178000.0,A
025003,SIMPAR S.A.,2024-12-31,93833000.0,A
025038,LOJAS QUERO QUERO S.A.,2024-12-31,146000.0,A
025046,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,2024-12-31,25857000.0,A
025062,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,2024-12-31,392456000.0,A
